PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Kostas Papanikolaou,37.634,42.593,17.143,0.771,28.571,87.0
Sonny Weems,25.0,48.276,9.091,0.909,33.333,181.0
Pablo Prigioni,18.593,52.778,2.703,1.027,35.135,303.0
Cristiano Felicio,14.706,50.0,6.667,0.933,46.667,207.0
Salah Mejri,0,0,0,0,0,0
Jason Thompson,25.61,50.0,9.524,0.952,38.095,224.0
Lamar Patterson,42.982,32.895,16.327,0.592,24.49,22.0
Ryan Hollins,0,0,0,0,0,0
Kendrick Perkins,0,0,0,0,0,0
Nick Collison,0,0,0,0,0,0
Sergey Karasev,30.841,41.379,9.091,0.788,30.303,97.0
