James.Ennis,0.0(0.0),0.27615198222395987(0.27615198222395987),0.2920251073116799(0.2920251073116799),0.06197908203360906(0.06197908203360906),0.5199338702374173(0.5199338702374173),0.0(0.0),0.15271067604589386(0.15271067604589386),0.5619961150046952(0.5619961150046952),0.1726223998410988(0.1726223998410988),0.16110406774647232(0.16110406774647232),0.1209663829074539(0.1209663829074539),0.46857958681061773(0.46857958681061773),0.0424607457850256(0.0424607457850256),0.13828047067083055(0.13828047067083055),0.5587963166893177(0.5587963166893177)
Sam.Dekker,0.0(0.0),0.2630624032879663(0.2630624032879663),0.22177377678205418(0.22177377678205418),0.1075863297216204(0.1075863297216204),0.6090477652932523(0.6090477652932523),0.0(0.0),0.1514758166199748(0.1514758166199748),0.7988595688748689(0.7988595688748689),0.13414078620362685(0.13414078620362685),0.0(0.0),0.0(0.0),0.4649379674267146(0.4649379674267146),0.13050124372362326(0.13050124372362326),0.0540236513022329(0.0540236513022329),0.5731244165854351(0.5731244165854351)
Sean.Kilpatrick,0.0(0.0),0.04032898792237324(0.04032898792237324),0.09887523893426334(0.09887523893426334),0.0(0.0),0.4027511766837724(0.4027511766837724),0.37045049878764647(0.37045049878764647),0.1492850552800798(0.1492850552800798),0.4678525111331844(0.4678525111331844),0.17202040878572414(0.17202040878572414),0.23913028305100725(0.23913028305100725),0.47097257168309664(0.47097257168309664),0.29411901155510933(0.29411901155510933),0.26609898291225625(0.26609898291225625),0.2632150491631588(0.2632150491631588),0.5509700286987524(0.5509700286987524)
Yogi.Ferrell,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.3042897570268649(0.3042897570268649),0.0(0.0),0.14891050878097187(0.14891050878097187),0.2560262704326752(0.2560262704326752),0.2518403077481391(0.2518403077481391),0.27843184578290836(0.27843184578290836),0.8727340850313338(0.8727340850313338),0.19284798915930843(0.19284798915930843),0.18670434242536232(0.18670434242536232),0.44486914525118576(0.44486914525118576),0.5873284571286759(0.5873284571286759)
Dwight.Powell,0.0(0.0),0.125391196391693(0.125391196391693),0.5285529183798935(0.5285529183798935),1.0(1.0),0.21918177814893422(0.21918177814893422),0.0(0.0),0.1482727741981206(0.1482727741981206),0.11715344046516203(0.11715344046516203),0.31175184716030463(0.31175184716030463),0.08401194510247764(0.08401194510247764),0.0(0.0),0.4909858926190253(0.4909858926190253),0.16599084570185413(0.16599084570185413),0.42591582280709356(0.42591582280709356),0.2580803608352563(0.2580803608352563)
Lou.Williams,0.0(0.0),0.0(0.0),0.04961108347295503(0.04961108347295503),0.0(0.0),0.1915789428906593(0.1915789428906593),0.4330870566540996(0.4330870566540996),0.1459676047233562(0.1459676047233562),0.4287444628910033(0.4287444628910033),0.0901332319637468(0.0901332319637468),0.374502337256104(0.374502337256104),0.7391652791821668(0.7391652791821668),0.2210714587589025(0.2210714587589025),0.35182541166023557(0.35182541166023557),0.2666676548588877(0.2666676548588877),0.586853148939565(0.586853148939565)
Norman.Powell,0.0(0.0),0.056027816665118746(0.056027816665118746),0.046714987671940565(0.046714987671940565),0.0(0.0),0.39550964167108366(0.39550964167108366),0.1686830567072134(0.1686830567072134),0.1395942117889301(0.1395942117889301),0.6250918992321475(0.6250918992321475),0.08545219491749391(0.08545219491749391),0.29713221724290123(0.29713221724290123),0.493781101187954(0.493781101187954),0.4717278995068551(0.4717278995068551),0.15124611437163515(0.15124611437163515),0.20263636064983037(0.20263636064983037),0.4478181104208681(0.4478181104208681)
Kemba.Walker,0.0(0.0),0.026918708036775003(0.026918708036775003),0.04576883937231046(0.04576883937231046),0.0(0.0),0.15556950496296398(0.15556950496296398),0.31282607978798965(0.31282607978798965),0.13847650614860935(0.13847650614860935),0.27906317768274813(0.27906317768274813),0.09001462472258778(0.09001462472258778),0.24507062352165176(0.24507062352165176),0.9482746923923787(0.9482746923923787),0.3119800843376346(0.3119800843376346),0.10531239760948587(0.10531239760948587),0.3681035347672173(0.3681035347672173),0.5462515829745964(0.5462515829745964)
Dorian.Finney-Smith,0.0(0.0),0.1493818637681941(0.1493818637681941),0.18633362457420216(0.18633362457420216),0.0(0.0),0.8140708576255461(0.8140708576255461),0.0(0.0),0.13824100939754658(0.13824100939754658),0.34481980082939384(0.34481980082939384),0.2915452032363136(0.2915452032363136),0.12010279260415808(0.12010279260415808),0.08370175421978872(0.08370175421978872),0.2758989519854694(0.2758989519854694),0.06725602935905904(0.06725602935905904),0.1660038558425756(0.1660038558425756),0.7541430584323667(0.7541430584323667)
Dion.Waiters,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.3181705772871433(0.3181705772871433),0.27623351786565903(0.27623351786565903),0.13769039503486397(0.13769039503486397),0.39486549788118375(0.39486549788118375),0.07296394205459864(0.07296394205459864),0.8680853656918918(0.8680853656918918),0.49096027149690324(0.49096027149690324),0.3657561296335545(0.3657561296335545),0.1132948340120242(0.1132948340120242),0.4405581995953673(0.4405581995953673),0.426372845558561(0.426372845558561)
Dennis.Schroder,0.0(0.0),0.023059795295755695(0.023059795295755695),0.028840266152571778(0.028840266152571778),0.0(0.0),0.15416499509702677(0.15416499509702677),0.23472656308974274(0.23472656308974274),0.13597411947214444(0.13597411947214444),0.26616458737097987(0.26616458737097987),0.22838446644346747(0.22838446644346747),0.4367605772463125(0.4367605772463125),0.8722379572016827(0.8722379572016827),0.40474211882532(0.40474211882532),0.21354449432265585(0.21354449432265585),0.4486050860181661(0.4486050860181661),0.31759336204901184(0.31759336204901184)
Caris.LeVert,0.0(0.0),0.0(0.0),0.07423585692573946(0.07423585692573946),0.0(0.0),0.46900832517094354(0.46900832517094354),0.3501166671530234(0.3501166671530234),0.12676135037184227(0.12676135037184227),0.6404999503020219(0.6404999503020219),0.08683527401983313(0.08683527401983313),0.3221283343936927(0.3221283343936927),0.3526510197897747(0.3526510197897747),0.29758395622277034(0.29758395622277034),0.20719222621588118(0.20719222621588118),0.18367071389415715(0.18367071389415715),0.636647171758234(0.636647171758234)
Manu.Ginobili,0.0(0.0),0.0(0.0),0.12526476873855313(0.12526476873855313),0.0(0.0),0.4812564090718068(0.4812564090718068),0.46154923741037407(0.46154923741037407),0.12299002749248375(0.12299002749248375),0.3612317247483887(0.3612317247483887),0.18733460883936132(0.18733460883936132),0.22996590755014404(0.22996590755014404),0.4294243570021845(0.4294243570021845),0.20898745122094198(0.20898745122094198),0.23783847598455632(0.23783847598455632),0.24672340145783936(0.24672340145783936),0.6798701050781865(0.6798701050781865)
Tony.Parker,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.261690873114463(0.261690873114463),0.3882849261984599(0.3882849261984599),0.12111537123508477(0.12111537123508477),0.3904440460920819(0.3904440460920819),0.10408801807236841(0.10408801807236841),0.25930239236515806(0.25930239236515806),0.789014357242828(0.789014357242828),0.30692948132666537(0.30692948132666537),0.4812532144852542(0.4812532144852542),0.6218190308644788(0.6218190308644788),0.15944152209464665(0.15944152209464665)
Matthew.Dellavedova,0.0(0.0),0.0(0.0),0.06476699660879003(0.06476699660879003),0.08430925897385137(0.08430925897385137),0.3591127896507884(0.3591127896507884),0.26727657275494626(0.26727657275494626),0.12042327457414981(0.12042327457414981),0.21354615775663394(0.21354615775663394),0.33257355541590045(0.33257355541590045),0.15693431122296098(0.15693431122296098),0.6882927576594529(0.6882927576594529),0.1396544616604324(0.1396544616604324),0.5773240962513427(0.5773240962513427),0.3063284656519353(0.3063284656519353),0.527899388434132(0.527899388434132)
George.Hill,0.0(0.0),0.0(0.0),0.08362272798295953(0.08362272798295953),0.0(0.0),0.2978542046307831(0.2978542046307831),0.4279107171658978(0.4279107171658978),0.11594538918763647(0.11594538918763647),0.18799512825713205(0.18799512825713205),0.17112995554569124(0.17112995554569124),0.31261816589947816(0.31261816589947816),0.7453417195826771(0.7453417195826771),0.23263900520088046(0.23263900520088046),0.25401580424091424(0.25401580424091424),0.4398113859499066(0.4398113859499066),0.5055311314530905(0.5055311314530905)
Darren.Collison,0.0(0.0),0.0(0.0),0.10851612758862728(0.10851612758862728),0.0(0.0),0.25599713246165795(0.25599713246165795),0.3771098097307435(0.3771098097307435),0.11264081488986863(0.11264081488986863),0.46394454202278607(0.46394454202278607),0.1808337384268334(0.1808337384268334),0.35141186564741855(0.35141186564741855),0.6265394783401358(0.6265394783401358),0.28389535095349044(0.28389535095349044),0.21644229140141977(0.21644229140141977),0.6420974853675795(0.6420974853675795),0.3222585367356909(0.3222585367356909)
Matt.Barnes,0.0(0.0),0.17427883966866242(0.17427883966866242),0.25362076832076863(0.25362076832076863),0.10691392157569533(0.10691392157569533),0.5853801244343243(0.5853801244343243),0.0(0.0),0.10976079586780771(0.10976079586780771),0.4624668685226084(0.4624668685226084),0.6092300029851412(0.6092300029851412),0.09535939462776252(0.09535939462776252),0.08094840830259718(0.08094840830259718),0.2522975502216821(0.2522975502216821),0.13982002898141005(0.13982002898141005),0.18193585681830396(0.18193585681830396),0.7298336785278856(0.7298336785278856)
Dante.Exum,0.0(0.0),0.08750402232076378(0.08750402232076378),0.12119346752134712(0.12119346752134712),0.0(0.0),0.4975556046766407(0.4975556046766407),0.20657709369889277(0.20657709369889277),0.10707091014814336(0.10707091014814336),0.4010130200232836(0.4010130200232836),0.09756172484762825(0.09756172484762825),0.2790673042117988(0.2790673042117988),0.43714396677438694(0.43714396677438694),0.4658754671332752(0.4658754671332752),0.1482290587338364(0.1482290587338364),0.08542294854568613(0.08542294854568613),0.5396898194574382(0.5396898194574382)
Malcolm.Delaney,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.3028340155296313(0.3028340155296313),0.26651510698986636(0.26651510698986636),0.10688456716840876(0.10688456716840876),0.3919714368193946(0.3919714368193946),0.40241075004705745(0.40241075004705745),0.35596539719190445(0.35596539719190445),0.6573798341169815(0.6573798341169815),0.10527669632411066(0.10527669632411066),0.11829939442028149(0.11829939442028149),0.9483046267475275(0.9483046267475275),0.37275676385647255(0.37275676385647255)
Shelvin.Mack,0.0(0.0),0.0(0.0),0.06614810961812903(0.06614810961812903),0.0(0.0),0.41356722848727134(0.41356722848727134),0.31497240200459364(0.31497240200459364),0.1033937191342909(0.1033937191342909),0.2221568658111154(0.2221568658111154),0.14815314986977557(0.14815314986977557),0.2377792708421335(0.2377792708421335),0.6907597612102256(0.6907597612102256),0.2676609099181665(0.2676609099181665),0.4749181194250748(0.4749181194250748),0.3338729649413361(0.3338729649413361),0.41411490451287497(0.41411490451287497)
Iman.Shumpert,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.5964733222783998(0.5964733222783998),0.12373915607428873(0.12373915607428873),0.09728071143182239(0.09728071143182239),0.5494233671070197(0.5494233671070197),0.17432131114621444(0.17432131114621444),0.4337045364771001(0.4337045364771001),0.3230593987677209(0.3230593987677209),0.1315625395597103(0.1315625395597103),0.09115148944412563(0.09115148944412563),0.4642123115638644(0.4642123115638644),0.7005161229338924(0.7005161229338924)
Will.Barton,0.0(0.0),0.09005796299495851(0.09005796299495851),0.1446153019704836(0.1446153019704836),0.0(0.0),0.28448752807293193(0.28448752807293193),0.3170445779871228(0.3170445779871228),0.09363053738029607(0.09363053738029607),0.559604635212446(0.559604635212446),0.15609271250435322(0.15609271250435322),0.2956597496441779(0.2956597496441779),0.5246799746770928(0.5246799746770928),0.3423262275453351(0.3423262275453351),0.33243693980604094(0.33243693980604094),0.25221579740667627(0.25221579740667627),0.4639361597762135(0.4639361597762135)
Derrick.Rose,0.0(0.0),0.07296055911194843(0.07296055911194843),0.11327015713959965(0.11327015713959965),0.0(0.0),0.1858501551959423(0.1858501551959423),0.2379676999006143(0.2379676999006143),0.09354220088502378(0.09354220088502378),0.45931083357339636(0.45931083357339636),0.1583623734107942(0.1583623734107942),0.46194892323972675(0.46194892323972675),0.6763571613701209(0.6763571613701209),0.44156601274307816(0.44156601274307816),0.4501776687613879(0.4501776687613879),0.5319782759541273(0.5319782759541273),0.08074604838912477(0.08074604838912477)
Stanley.Johnson,0.0(0.0),0.11203639573479952(0.11203639573479952),0.0(0.0),0.0(0.0),0.5275141015008696(0.5275141015008696),0.17400818238279345(0.17400818238279345),0.08736063320004435(0.08736063320004435),0.4767891129327023(0.4767891129327023),0.16333155672334299(0.16333155672334299),0.19266489246407578(0.19266489246407578),0.47027171302469045(0.47027171302469045),0.1272040349195995(0.1272040349195995),0.288169852111114(0.288169852111114),0.5227702797236997(0.5227702797236997),0.5526556686386005(0.5526556686386005)
Brandon.Knight,0.0(0.0),0.04064812454511306(0.04064812454511306),0.04038758140579906(0.04038758140579906),0.0(0.0),0.21503760204547678(0.21503760204547678),0.2575794593675701(0.2575794593675701),0.08338346780172831(0.08338346780172831),0.4582286585778809(0.4582286585778809),0.14920190692918675(0.14920190692918675),0.38890427390088134(0.38890427390088134),0.7476517531607677(0.7476517531607677),0.2625186072657573(0.2625186072657573),0.33439090717345993(0.33439090717345993),0.5474658015772907(0.5474658015772907),0.3481128648195989(0.3481128648195989)
Richard.Jefferson,0.0(0.0),0.08352534237266275(0.08352534237266275),0.27856772339552044(0.27856772339552044),0.14189496927899553(0.14189496927899553),0.676327908680044(0.676327908680044),0.0(0.0),0.0832418981965997(0.0832418981965997),0.4506856405682461(0.4506856405682461),0.4238947265815605(0.4238947265815605),0.15367991724947722(0.15367991724947722),0.04376933884457152(0.04376933884457152),0.29984773844689233(0.29984773844689233),0.1392442044128139(0.1392442044128139),0.12897224818963893(0.12897224818963893),0.7112302715223835(0.7112302715223835)
Mike.Muscala,0.0(0.0),0.30605064370753854(0.30605064370753854),0.4115951184775532(0.4115951184775532),0.5569954402736361(0.5569954402736361),0.42587932821936036(0.42587932821936036),0.0(0.0),0.08077171270456096(0.08077171270456096),0.23970348269737518(0.23970348269737518),0.44164891349069624(0.44164891349069624),0.0(0.0),0.0(0.0),0.2928023203931211(0.2928023203931211),0.21847644225635815(0.21847644225635815),0.47867109611636327(0.47867109611636327),0.4265322090043216(0.4265322090043216)
Jamal.Crawford,0.0(0.0),0.031127009418639173(0.031127009418639173),0.0(0.0),0.0(0.0),0.28705017536406013(0.28705017536406013),0.30940544745370935(0.30940544745370935),0.07841515560666923(0.07841515560666923),0.2811205411544205(0.2811205411544205),0.1537662207565142(0.1537662207565142),1.0(1.0),0.5092345262066349(0.5092345262066349),0.09864842592278719(0.09864842592278719),0.2600929224953125(0.2600929224953125),0.6900114619987251(0.6900114619987251),0.4837669437918529(0.4837669437918529)
Randy.Foye,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.4982208843256027(0.4982208843256027),0.21959342429391202(0.21959342429391202),0.07773803056971997(0.07773803056971997),0.423164731566017(0.423164731566017),0.2722830575681949(0.2722830575681949),0.34997087907231356(0.34997087907231356),0.49050428544327357(0.49050428544327357),0.2028289360398518(0.2028289360398518),0.11319745888733139(0.11319745888733139),0.15936028880807315(0.15936028880807315),0.819730212251846(0.819730212251846)
Jonathon.Simmons,0.0(0.0),0.0(0.0),0.11030874850084735(0.11030874850084735),0.0(0.0),0.4422397127712252(0.4422397127712252),0.4172809525642101(0.4172809525642101),0.07691267652039167(0.07691267652039167),0.46722353383120796(0.46722353383120796),0.1852308223050541(0.1852308223050541),0.4653617934080031(0.4653617934080031),0.3655480448576274(0.3655480448576274),0.3878943906765264(0.3878943906765264),0.24408751990597777(0.24408751990597777),0.4511221812635706(0.4511221812635706),0.3185537172606474(0.3185537172606474)
Cory.Joseph,0.0(0.0),0.047899947929107706(0.047899947929107706),0.0(0.0),0.0(0.0),0.33614465661958104(0.33614465661958104),0.10840460581833558(0.10840460581833558),0.07387931049665436(0.07387931049665436),0.30863887077672975(0.30863887077672975),0.16317423512287296(0.16317423512287296),0.3321615963471529(0.3321615963471529),0.7882289392295215(0.7882289392295215),0.2783108328356647(0.2783108328356647),0.4547656236078852(0.4547656236078852),0.5371808764772201(0.5371808764772201),0.2685325220512131(0.2685325220512131)
Andrew.Harrison,0.0(0.0),0.0(0.0),0.06665790539525498(0.06665790539525498),0.0(0.0),0.3215401494896101(0.3215401494896101),0.1277156486986042(0.1277156486986042),0.06829297399870266(0.06829297399870266),0.29313130825616973(0.29313130825616973),0.304730107783878(0.304730107783878),0.4746595670000986(0.4746595670000986),0.6888010825794044(0.6888010825794044),0.2888522778755554(0.2888522778755554),0.1820514599845659(0.1820514599845659),0.3125641413137868(0.3125641413137868),0.5697530959464793(0.5697530959464793)
Isaiah.Whitehead,0.0(0.0),0.05966750335660348(0.05966750335660348),0.06826763726448326(0.06826763726448326),0.0(0.0),0.32209625992864804(0.32209625992864804),0.17793019438947344(0.17793019438947344),0.06442043836511613(0.06442043836511613),0.5243222372879255(0.5243222372879255),0.27457195503091664(0.27457195503091664),0.3246144838908828(0.3246144838908828),0.5863081919435188(0.5863081919435188),0.4326123042472707(0.4326123042472707),0.2971730739233799(0.2971730739233799),0.23834355488410924(0.23834355488410924),0.38640512946919797(0.38640512946919797)
Goran.Dragic,0.0(0.0),0.05296941822123415(0.05296941822123415),0.0512628854639964(0.0512628854639964),0.022630355299343506(0.022630355299343506),0.20730558606707233(0.20730558606707233),0.3173229420853572(0.3173229420853572),0.061273714899606355(0.061273714899606355),0.5074255150631906(0.5074255150631906),0.09948570213803784(0.09948570213803784),0.30077303450392767(0.30077303450392767),0.7462923396979966(0.7462923396979966),0.2840263749315774(0.2840263749315774),0.43024083294639365(0.43024083294639365),0.45043658355169336(0.45043658355169336),0.3371920562664381(0.3371920562664381)
Ty.Lawson,0.0(0.0),0.06354402802004434(0.06354402802004434),0.05402073143466908(0.05402073143466908),0.0(0.0),0.2623112688268305(0.2623112688268305),0.18809677759593607(0.18809677759593607),0.0605344905889886(0.0605344905889886),0.43142253938272007(0.43142253938272007),0.33554342352457944(0.33554342352457944),0.173553368791831(0.173553368791831),0.7592801513199032(0.7592801513199032),0.3066501961384103(0.3066501961384103),0.25639596990843494(0.25639596990843494),0.6074204120675251(0.6074204120675251),0.2972186772696209(0.2972186772696209)
Raymond.Felton,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.30498796280196117(0.30498796280196117),0.2632489879860182(0.2632489879860182),0.05903102102125292(0.05903102102125292),0.3199464649056016(0.3199464649056016),0.22852776701262026(0.22852776701262026),0.442339372441723(0.442339372441723),0.7364717755090906(0.7364717755090906),0.33724038802638573(0.33724038802638573),0.2394409907952749(0.2394409907952749),0.4747090336813082(0.4747090336813082),0.36465567430808205(0.36465567430808205)
Patrick.Beverley,0.0(0.0),0.07002044999058518(0.07002044999058518),0.04092449368483722(0.04092449368483722),0.0(0.0),0.49582525200197436(0.49582525200197436),0.19191449531331825(0.19191449531331825),0.04446945334861686(0.04446945334861686),0.48445795270984104(0.48445795270984104),0.16124833360243834(0.16124833360243834),0.30714618412231426(0.30714618412231426),0.46934929490309885(0.46934929490309885),0.22690729538866614(0.22690729538866614),0.3448717290539978(0.3448717290539978),0.10998230101798387(0.10998230101798387),0.6950777003889752(0.6950777003889752)
Jameer.Nelson,0.0(0.0),0.0(0.0),0.07672911172737276(0.07672911172737276),0.0(0.0),0.3588706786100186(0.3588706786100186),0.5024956857384602(0.5024956857384602),0.039875257139448304(0.039875257139448304),0.3147390401232877(0.3147390401232877),0.16275417283640867(0.16275417283640867),0.2702180292756021(0.2702180292756021),0.651875946767187(0.651875946767187),0.21016567050488597(0.21016567050488597),0.12443761293369576(0.12443761293369576),0.4573893474492425(0.4573893474492425),0.5930839604169528(0.5930839604169528)
Austin.Rivers,0.0(0.0),0.0(0.0),0.049065904766341546(0.049065904766341546),0.0(0.0),0.2981202930082628(0.2981202930082628),0.3712174838139997(0.3712174838139997),0.039098466787387993(0.039098466787387993),0.3346516317391569(0.3346516317391569),0.08018697312356123(0.08018697312356123),0.764290476989963(0.764290476989963),0.5812399615878864(0.5812399615878864),0.34392540248878845(0.34392540248878845),0.332350786419103(0.332350786419103),0.14856234525374248(0.14856234525374248),0.5356652935538282(0.5356652935538282)
Reggie.Jackson,0.0(0.0),0.04641909644575093(0.04641909644575093),0.0(0.0),0.0(0.0),0.13602853249180052(0.13602853249180052),0.20392683486398855(0.20392683486398855),0.03579764367471692(0.03579764367471692),0.307791682424999(0.307791682424999),0.16811859874008311(0.16811859874008311),0.349883274414241(0.349883274414241),1.0(1.0),0.24009601760955182(0.24009601760955182),0.4472819305891576(0.4472819305891576),0.4840203603924682(0.4840203603924682),0.3559335885138219(0.3559335885138219)
Elfrid.Payton,0.0(0.0),0.12567045243899375(0.12567045243899375),0.07710356679172228(0.07710356679172228),0.0(0.0),0.22143751282070256(0.22143751282070256),0.16351244955911004(0.16351244955911004),0.028160203722467157(0.028160203722467157),0.6176245590744123(0.6176245590744123),0.21828026565402767(0.21828026565402767),0.32027410445658655(0.32027410445658655),0.6490557353061133(0.6490557353061133),0.4676093888987799(0.4676093888987799),0.45435313818301465(0.45435313818301465),0.30227433205236365(0.30227433205236365),0.21048570766438196(0.21048570766438196)
Luke.Babbitt,0.0(0.0),0.0(0.0),0.0(0.0),0.3050411145768783(0.3050411145768783),1.0(1.0),0.0(0.0),0.0(0.0),0.4158444385209961(0.4158444385209961),0.22268640777329193(0.22268640777329193),0.0(0.0),0.0(0.0),0.008215908510138493(0.008215908510138493),0.1362457788581754(0.1362457788581754),0.2374594901924975(0.2374594901924975),0.9826018311526004(0.9826018311526004)
Patrick.Patterson,0.0(0.0),0.23717948877034017(0.23717948877034017),0.11001290509739158(0.11001290509739158),0.3657193527302072(0.3657193527302072),0.8477919252711267(0.8477919252711267),0.0(0.0),0.0(0.0),0.21344081703565715(0.21344081703565715),0.29060202034962285(0.29060202034962285),0.0(0.0),0.0(0.0),0.12986271621352286(0.12986271621352286),0.16228282939713626(0.16228282939713626),0.17686726419895485(0.17686726419895485),0.8662712530251293(0.8662712530251293)
Jonas.Jerebko,0.0(0.0),0.20795306399251579(0.20795306399251579),0.2646786868818585(0.2646786868818585),0.2000558721872539(0.2000558721872539),0.8266191015352798(0.8266191015352798),0.0(0.0),0.0(0.0),0.26994185506604107(0.26994185506604107),0.3485676290171819(0.3485676290171819),0.0(0.0),0.0(0.0),0.26943369481237606(0.26943369481237606),0.26414407904446136(0.26414407904446136),0.16324406574905023(0.16324406574905023),0.6523890499623244(0.6523890499623244)
Dante.Cunningham,0.0(0.0),0.21560268091940024(0.21560268091940024),0.38300069164962763(0.38300069164962763),0.1256514059758428(0.1256514059758428),0.7526315747960111(0.7526315747960111),0.0(0.0),0.0(0.0),0.49812482929654067(0.49812482929654067),0.1033222894017833(0.1033222894017833),0.0(0.0),0.0(0.0),0.29070591683547276(0.29070591683547276),0.09240182434177245(0.09240182434177245),0.2522623849343585(0.2522623849343585),0.6610801008674394(0.6610801008674394)
Nemanja.Bjelica,0.0(0.0),0.2268126416561065(0.2268126416561065),0.16871784726146452(0.16871784726146452),0.2762369192788354(0.2762369192788354),0.6590027573229743(0.6590027573229743),0.0(0.0),0.0(0.0),0.4252906956357296(0.4252906956357296),0.12860960710037433(0.12860960710037433),0.27219467974859607(0.27219467974859607),0.05783873344986047(0.05783873344986047),0.2801532645531902(0.2801532645531902),0.3085416447123557(0.3085416447123557),0.10803970131580806(0.10803970131580806),0.6537141137695648(0.6537141137695648)
Luc.Mbah,0.0(0.0),0.10139859382295617(0.10139859382295617),0.40070489102405304(0.40070489102405304),0.13412836678257573(0.13412836678257573),0.6465789550230803(0.6465789550230803),0.16536050299699265(0.16536050299699265),0.0(0.0),0.6183189833295767(0.6183189833295767),0.07707876723600326(0.07707876723600326),0.0(0.0),0.06279633863139442(0.06279633863139442),0.49803322297143415(0.49803322297143415),0.019411961049727033(0.019411961049727033),0.39119169338139625(0.39119169338139625),0.35728663026573776(0.35728663026573776)
Solomon.Hill,0.0(0.0),0.09248628348152002(0.09248628348152002),0.12948625094619365(0.12948625094619365),0.0(0.0),0.6165837628937906(0.6165837628937906),0.1120424122487479(0.1120424122487479),0.0(0.0),0.7357178434528258(0.7357178434528258),0.13845428957111555(0.13845428957111555),0.2602559174172714(0.2602559174172714),0.20046925036774538(0.20046925036774538),0.30093478565819337(0.30093478565819337),0.09439280090270642(0.09439280090270642),0.12198647499227058(0.12198647499227058),0.7402739275215218(0.7402739275215218)
Corey.Brewer,0.0(0.0),0.0(0.0),0.18413593107977588(0.18413593107977588),0.0(0.0),0.5934588431581849(0.5934588431581849),0.28495544222938035(0.28495544222938035),0.0(0.0),1.0(1.0),0.2411970525850709(0.2411970525850709),0.0(0.0),0.1307573929404198(0.1307573929404198),0.46702573522510155(0.46702573522510155),0.2907271720457714(0.2907271720457714),0.10567073859093663(0.10567073859093663),0.4433237222911552(0.4433237222911552)
Jason.Smith,0.0(0.0),0.22590067534388833(0.22590067534388833),0.15303593544521535(0.15303593544521535),0.8574767181514831(0.8574767181514831),0.5182678028360808(0.5182678028360808),0.0(0.0),0.0(0.0),0.14659780975611444(0.14659780975611444),0.49201285431608527(0.49201285431608527),0.0(0.0),0.0(0.0),0.16611165747170473(0.16611165747170473),0.1538696097931522(0.1538696097931522),0.9083692564450366(0.9083692564450366),0.3086607967530133(0.3086607967530133)
Andre.Roberson,0.0(0.0),0.2708217991530735(0.2708217991530735),0.462066683664309(0.462066683664309),0.050764882869011485(0.050764882869011485),0.48460810476910904(0.48460810476910904),0.2056384554893016(0.2056384554893016),0.0(0.0),0.6438648476528711(0.6438648476528711),0.30482772655783796(0.30482772655783796),0.0(0.0),0.06211868431991858(0.06211868431991858),0.5614143350991334(0.5614143350991334),0.057941392124029045(0.057941392124029045),0.021582521879871364(0.021582521879871364),0.5225182155563541(0.5225182155563541)
Ricky.Rubio,0.0(0.0),0.04995136323738677(0.04995136323738677),0.061043708970045144(0.061043708970045144),0.0(0.0),0.3965392762864571(0.3965392762864571),0.19714815820250445(0.19714815820250445),0.0(0.0),0.46209713815167186(0.46209713815167186),0.2625789128169285(0.2625789128169285),0.11575766198347076(0.11575766198347076),0.6714708615907677(0.6714708615907677),0.18505707436670482(0.18505707436670482),0.13060957567033182(0.13060957567033182),0.7714896473384165(0.7714896473384165),0.39646724692267393(0.39646724692267393)
Rajon.Rondo,0.0(0.0),0.08761558866276607(0.08761558866276607),0.06193565197173239(0.06193565197173239),0.0(0.0),0.3310756393106986(0.3310756393106986),0.22009341115838196(0.22009341115838196),0.0(0.0),0.42822653687748774(0.42822653687748774),0.25006843078926577(0.25006843078926577),0.21439113799455214(0.21439113799455214),0.6935907295275194(0.6935907295275194),0.3888075647056798(0.3888075647056798),0.23182792826680398(0.23182792826680398),0.46900224583073896(0.46900224583073896),0.31171190081525013(0.31171190081525013)
Kris.Dunn,0.0(0.0),0.06592107427774464(0.06592107427774464),0.0714529472071076(0.0714529472071076),0.0(0.0),0.3202687620860965(0.3202687620860965),0.1351477289785981(0.1351477289785981),0.0(0.0),0.6012369178999605(0.6012369178999605),0.3565310118962792(0.3565310118962792),0.25042709771951016(0.25042709771951016),0.6001281497489774(0.6001281497489774),0.25386969638890206(0.25386969638890206),0.26697779904787794(0.26697779904787794),0.6740882514021317(0.6740882514021317),0.30665010171788787(0.30665010171788787)
Sergio.Rodriguez,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.318110732540105(0.318110732540105),0.39793601455962413(0.39793601455962413),0.0(0.0),0.31392562753249637(0.31392562753249637),0.18913136867724578(0.18913136867724578),0.21629538289789546(0.21629538289789546),0.8251035356045682(0.8251035356045682),0.14103913730631928(0.14103913730631928),0.23188212212602557(0.23188212212602557),0.45402497893471583(0.45402497893471583),0.6168570615392269(0.6168570615392269)
